Date,Message,Image Link,Likes,Comments,Shares,Link Clicks,Engagement,Reach,Organic Reach,Impressions
2023-08-09,"Calling U.S. and Canada bartenders! 🍹 It’s time to showcase your passions and skills in TOTCF’s Most Imaginative Bartender sponsored by Bombay Sapphire Gin.

This competition celebrates what makes the drinks industry unique: the inspiring, talented people behind the bar! ✨ Unleash your creativity, craft visionary cocktails and let your imagination soar as you embark on a mixology journey like no other.

🏆 For requirements, timeline, and more competition info click the link in bio!

#MIB2024 #bombaysapphire",https://scontent-fra5-1.cdninstagram.com/o1/v/t16/f1/m82/484FBD1716794E18E6C332EACF36AE82_video_dashinit.mp4?_nc_ht=scontent-fra5-1.cdninstagram.com&vs=962961074960334_3181009629&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC80ODRGQkQxNzE2Nzk0RTE4RTZDMzMyRUFDRjM2QUU4Ml92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dGbVMyQlZneDFwVjhfa0JBRURpNjJDTnBUWWZicV9FQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJq6ZieGZ04NAFQIoAkMzLBdALoeuFHrhSBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1AAA%3D&ccb=9-4&oh=00_AYC0xrz5i8oI2Nr7-hGHqydtNgvhz63qVihsRKJ0Kk95lg&oe=66F536F8&_nc_sid=1d576d,130,3,,,156,6789,,
2023-08-10,"Raising a glass to the resounding success of the 2023 Catalyst Luncheon! The Catalyst Luncheon brought together industry trailblazers who shatter barriers and work to build a more inclusive industry.🥂🎉⁠
⁠
This year's honorees, Tara Fougner and Anistatia Miller, exemplify the spirit of excellence and dedication that drives positive change in the cocktail world.🍹 We can't wait to see how the Catalyst Luncheon continues to inspire and empower future generations!⁠
⁠
Special thanks to our Catalyst Luncheon presenting sponsors @sevenfiftydaily and @21seeds and supporting sponsors @donqrum, @delola, @johnniewalker, and @lairdsapplejack⁠
and the Catalyst Luncheon Media Partner @bevmedia⁠
⁠
Photography by: @rushjagoe⁠
⁠
#2023TalesCatalysts #TalesCatalysts #totc2023 #totc #TalesoftheCocktail2023 #totcf",https://scontent-fra3-1.cdninstagram.com/v/t51.2885-15/363489551_819382469840896_3176567947290910986_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=SyP6grEplEYQ7kNvgFLCjJU&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYD6HGx4f3KcPLJK3U71q2MtzK6-2y1SU_qg4m435a2Khg&oe=66F92A76,301,4,,,310,6861,,8723
2023-08-13,"Sip, sip, sorbet – it's #NationalProseccoDay! Celebrate the day with this 🍨 Sgroppino 🍾 recipe from @kevin_kos! ⬇️⁠
⁠
🍨 2 Large Scoops of Lemon Sorbet⁠
🍸 0.75 oz Vodka⁠
🍾 3 oz Prosecco⁠
⁠
🎥 @sasooveber⁠
🎬 @robifiser⁠
⁠
TOTCF aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels at the link in bio!🔗⁠
⁠
#totcf",https://scontent-fra5-1.cdninstagram.com/v/t51.2885-15/366617440_287243977245584_2191845606318014716_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=Tk85mcuJVQoQ7kNvgGTx_Bv&_nc_ht=scontent-fra5-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYCz59fT521f_6eViQW6iyhQn9nyf4nKMqg-ZZx8mo9NEQ&oe=66F93A68,705,7,,,782,11985,,12876
2023-08-15,"Reliving the unforgettable moments shared at the @visit_singapore x @tales_of_the_cocktail Residency at #TalesoftheCocktail2023!🎉 ⁠
⁠
🍹 From electrifying mixology to inspiring discussions on the future of cocktails, it was an experience like no other!⁠
⁠
Photography by: @coryjames_fontenot⁠
⁠
#SingaporexTales #visitsingapore #totc2023 #totc #totcf #STB2023⁠
⁠
@visit_singapore | @fura.sg | @elephantroomsg | @nosleepclubsg | @republicbarsg | @stb_sg | @woodfordreserve | @libbeypro |@aviationgin | @campariofficial | @donjulioofficial | @editionhotels | @hendricksgin | @johnniewalkerus | @ketelone_us | @lagavulinwhisky | @libbeypro | @martellofficial | @woodfordreserve | @ZacapaRumUSA",https://scontent-fra3-1.cdninstagram.com/v/t51.2885-15/367415274_184881127821872_3946418201437473004_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=_SCmye1B2KwQ7kNvgFgMKnT&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYCtE5WZP6KL4Ylf5tF9BxqqRgoknUCUc6e56C2wm_qRMg&oe=66F9335B,407,3,,,420,7531,,9656
2023-08-16,"We've got a really big team, and they need some really big rings - and part of the team includes the 2023 Cocktail Apprentices! 👏⁠
⁠
These bartenders had the opportunity to hone their skills while learning about the history and future of their craft during this year's Tales of The Cocktail conference. #totc2023 was successful because of their dedication, creativity & passion!🌟🍹⁠
⁠
Photography by: @coryjames_fontenot⁠
⁠
#totc #TalesoftheCocktail2023 #totcf #CAP2023 #CAPWhiteCoat2023 #CAPBlackCoat2023 #CAPGreyCoat2023 #CAPRedCoat2023",https://scontent-fra3-1.cdninstagram.com/v/t51.2885-15/367454771_602491378631395_8107472795606863572_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=CdXN_MOlV-QQ7kNvgHlqqp4&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYD1rWFp7u_7x4kCDO9YynXUA-lvijv68koY5Z68f-IU2w&oe=66F92688,284,9,,,313,5466,,7104
2023-08-18,"Attendees had the opportunity to meet distillers, founders, and blenders of over 30 renowned brands at the 2023 Meet the Distillers. 🥃 ⁠
⁠
At the celebration, we also toasted Kings County Distillery, which triumphed as the well-deserved Distillery of the Year! 🏆⁠
⁠
Special thanks to @imbibe, the official partner of the 2023 Meet the Distillers.⁠
⁠
Photography by: @coryjames_fontenot⁠
⁠
#totc2023 #TalesoftheCocktail2023 #totc #totcf #imbibe",https://scontent-fra5-2.cdninstagram.com/v/t51.2885-15/367944224_651862463675561_2865216056528714516_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=D100ooh5M9sQ7kNvgFss1f7&_nc_ht=scontent-fra5-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYBW1Wte5DQWn749mc_wQicqxOmuRLq4gh1Ufxq0xbzEEg&oe=66F90D8C,195,2,,,209,6586,,8561
2023-08-19,"In a galaxy of cocktails, this 🌌 Bantha Fizz 🌌 recipe from @thebittergringo reigns supreme!⬇️⁠
⁠
🍹 Pisco⁠
🥝 Kiwi Purée⁠
💙 Blue Curaçao⁠
🌌 Aquafaba⁠
🍋 Lemon Juice⁠
💚 Lime Bitters⁠
🌊 Splash of Soda⁠
⁠
TOTCF aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels at the link in bio!🔗⁠
⁠
#totcf",https://scontent-fra5-1.cdninstagram.com/v/t51.2885-15/368609308_217963164244063_3886667149654045063_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=FyNEpFm1q2gQ7kNvgG98oly&_nc_ht=scontent-fra5-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYD35sJWdbsdCmO7JAdwDRN5cxGJ0dHvtAnMKIQKWEfAQw&oe=66F93DC3,1373,15,,,1695,27543,,29199
2023-08-22,"🌟A night of glitz, glam and giving back! The Born This Gay: Free Your Spirit Extravaganza Ball was a night of remembrance and empowerment that truly showcased the strength and resilience of the LGBTQ+ community in partnership with Cazadores and Another Round Another Rally. ⁠
⁠
We were able to raise $50,000 for the rehabilitation and reopening of Club Q, a safe space tragically taken from the community in an act of gun violence where we lost five souls in 2022, including Kelly Loving, Daniel Aston, Derrick Rump, Ashley Paugh, and Raymond Green Vance. The money raised will assist in building the memorial for those who were lost that night and will also go towards providing mental health services for up to a year to the survivors. 🏳️‍🌈⁠
⁠
Photography by: @rushjagoe",https://scontent-fra5-2.cdninstagram.com/v/t51.2885-15/368694008_618721973784315_8239608564294599585_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=1LS2D_6rQXYQ7kNvgHEI4P4&_nc_ht=scontent-fra5-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYDpp59PXDns_cndIuVhUYTKNCcrUMZ5Jew0csBs2I5Ztw&oe=66F91781,275,6,,,305,6487,,8629
2023-08-29,"Cooling off from the New Orleans heat was a breeze at The World's SMOOOVEST Pool Party, presented by White Claw Premium Vodka! ☀️🍹 

With custom cocktails from four themed bars, we soaked up the skyline's beauty, cooled down in the inviting pool waters and enjoyed the mix of popular DJs and local live music. Take a look at some of the event's highlights! 📸 

Photography by: @freelancecajun 
Photography by: @btarnowski",https://scontent-fra5-1.cdninstagram.com/v/t39.30808-6/371532775_687851983373868_1189165209095454453_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=2M5KNL7TJVsQ7kNvgEj62BO&_nc_ht=scontent-fra5-1.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=ASqicoGqRQxdtWC7rj46foK&oh=00_AYBYiYmnxelOeIgmjFIuz8IJnnid5wXPQRODTiD2C8-S2A&oe=66F91F1C,299,3,,,308,8094,,9880
2023-08-30,"Embrace the bitter side of paradise on #NationalMaiTaiDay with this 🍹Bitter Mai Tai🌴 recipe from @gin_with_me!⬇️

🍹 1.5 oz Red Italian Bitter
🥃 0.75 oz Aged Rum
🍹 1 oz Lime Juice
🍯 0.75 oz Orgeat Syrup
🍹 0.5 oz Dry Curaçao
🌿 Garnish: Mint Sprig

✨ Shake all ingredients with ice and strain into a glass filled with crushed ice. Garnish with a mint sprig and enjoy!

TOTCF aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes.

#totcf",https://scontent-fra3-2.cdninstagram.com/v/t39.30808-6/372966402_688342993324767_7060574186197710388_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=w2FaLj4ATk8Q7kNvgGQtGtp&_nc_ht=scontent-fra3-2.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=ASqicoGqRQxdtWC7rj46foK&oh=00_AYDpOGwSuURIQ_j0wRmP9dVzQLam2r6ufnfZlsUaksCu4g&oe=66F911A3,390,4,,,449,8602,,9009
2023-09-01,"@camparicommunity and @spiegelworld joined forces in a symphony of music, movement, and memories, to create an unforgettable night. Take a look at the magic that unfolded!🕺🔮

#CampariTakesTales2023 #totc #totcf",https://scontent-fra3-1.cdninstagram.com/v/t39.30808-6/372037386_689012593257807_9042648040602082580_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=zs2-xOOCq5IQ7kNvgG9emji&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=AM6HXa8EAAAA&_nc_gid=ASqicoGqRQxdtWC7rj46foK&oh=00_AYCLnVZVjPgfT1C6fftjqWpU5jFUbiku4YPvsu4GpK4WCw&oe=66F929CB,224,8,,,246,6458,,8085
2023-09-06,"We can't bee-lieve how refreshing this 🍊Mandarino🍊 cocktail is! Check out the recipe from @alquímicocartagena — 2023 Spirited Award Best International Bar Team winner!⬇️⁠
⁠
🍸 Gin⁠
🍊 Alquímico Mandarin Lemon Liqueur⁠
🍍 Pineapple Extract⁠
💚 Lime Juice⁠
🐝 Bee Pollen⁠
⁠
TOTCF aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels at the link in bio.🔗⁠
⁠
#totcf #2023SpiritedAwards #SA2023",https://scontent-fra3-1.cdninstagram.com/v/t51.2885-15/375078217_849644496820530_932585431458850368_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=VMuIFpVfuf8Q7kNvgGp-uZp&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYBOpGic3RzVvqOFsglSoeC6b4CEjke5eE2hx3p-0JQp8g&oe=66F927DB,632,3,,,695,10556,,11511
2023-09-07,"The Hendrick's Expedition Cocktail recently dropped anchor in Dallas for another successful workshop! ⚓️ Check out how attendees journeyed across uncharted cocktail & ingredient realms while learning from industry experts. 📸⁠
⁠
Now, it's time to set sail and explore the world of mixology in Miami! On September 18, embark on a bartending adventure that could lead you to the prestigious Gin Palace and the renowned London Cocktail Week!✨⁠
⁠
Learn more about Hendrick's Expedition Cocktail and how to get involved at the link in bio!⁠
⁠
#HEC2023 #Hendricks2023",https://scontent-fra3-2.cdninstagram.com/v/t51.2885-15/375269766_677731163977251_8388778704792364802_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=1DKLk069fQYQ7kNvgHFN_Lu&_nc_ht=scontent-fra3-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYB05W4KqbFLGUhsRI5I0Cxk4CatFHjC5KRlxx3VOs3f7g&oe=66F90E5C,293,7,,,322,7035,,9072
2023-09-07,"We entered a world of flavor and craftsmanship at @sazerachouse, where a new adventure unfolded every day! 🥃⁠
⁠
From the mesmerizing World of 375 Park Ave Spirits to the soulful journey of American Whiskey in NOLA and the laid-back vibes of Agave Lounge, each event left us craving more! ✨⁠
⁠
Photography by: @rushjagoe⁠
⁠
#totc2023 #totc #TalesoftheCocktail2023 #totcf",https://scontent-fra3-2.cdninstagram.com/v/t51.2885-15/375568074_7399204096762165_5608747040242848881_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=1iEFwYjXhowQ7kNvgFRwmL8&_nc_ht=scontent-fra3-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYBo-vshajSXj_Ea0N6Dg-N9rB6Yclmj8ESE1Iz94XP3UQ&oe=66F92947,227,7,,,256,5241,,6615
2023-09-08,"The 2023 theme of Tales of the Cocktail Foundation’s Grant Program focuses on bartender welfare and well-being. Our four finalists and their work perfectly embody this dedication.🍹⁠
⁠
🌟 Our first grant finalist spotlight is @asipofparadisegarden from Atlanta, Georgia! A Sip of Paradise Garden is a nonprofit bartenders' community garden that provides horticultural therapy, employment resources, and health and wellness programs for bartenders and the greater hospitality community to recharge their minds, bodies and spirits.⁠
⁠
To learn more about A Sip of Paradise Garden, the other 2023 grant finalists and TOTCF's Beyond the Bar programming, click the link in our bio!🔗⁠
⁠
Special thanks to our sponsors: @cointreau_us @edringtonamericas @bulleitfrance⁠
⁠
#TOTCFGrant2023 #totc2023 #totc #TalesoftheCocktail2023 #totcf",https://scontent-fra3-1.cdninstagram.com/v/t51.2885-15/375669754_246892261139636_3162249967828579225_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=LEXHYO_3tsEQ7kNvgGlTEnV&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYBA0d1015JKHEG48p7FaeWI3kRZ7qcYFo9kICWeYhbP3Q&oe=66F938C7,81,8,,,112,4597,,4799
2023-09-09,"@libbeypro joined forces with @makersmark to host the Libbey Maker's Cocktail Contest Experience at #totc2023, where attendees curated their cocktails by selecting a base and crafting over-the-top garnish from a live garnish garden. Five entries – each representing a distinct Libbey glass – were judged and selected to take home a $500 prize. 🍹⁠
⁠
⬆️ Check out @kristinasmith8396's entry using the Renewal Crosshatch Highball glass, and get your very own Libbey glass at the link in bio!⁠
⁠
#formakersbymakers #libbeypro",https://scontent-fra3-1.cdninstagram.com/v/t51.2885-15/376249309_288595683906611_2624757852433406236_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=Pi0leNLr8RUQ7kNvgFauejK&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYDLPdKttdhxXCmDG0cvPg85IFLBi9VnjM25qJDQH_IO0w&oe=66F90ACB,267,2,,,292,8080,,8744
2023-09-12,"⏰ It's time to submit Tales of the Cocktail 2024 Seminar Proposals! ⏰⁠
⁠
Do you have an idea that could bring change in the industry or business insights to reveal? Share them with the global cocktail community! Submit a Tales of the Cocktail 2024 Seminar Proposal by November 28 at the link in bio! 🔗⁠
⁠
 #totc2024 #totc #TalesoftheCocktail2024 #totcf⁠",https://scontent-fra5-1.cdninstagram.com/o1/v/t16/f1/m82/F345B5A2129C93C6FB9B75F2D648BDB2_video_dashinit.mp4?_nc_ht=scontent-fra5-1.cdninstagram.com&vs=821843396284328_4211910082&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9GMzQ1QjVBMjEyOUM5M0M2RkI5Qjc1RjJENjQ4QkRCMl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dDc3JkUmFKSHlwVW1TSUJBTlozVXNkaHZ3SmpicV9FQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJozj6ePtx6pAFQIoAkMzLBdAONS8an752xgSZGFzaF9iYXNlbGluZV8xX3YxEQB1AAA%3D&ccb=9-4&oh=00_AYAAmiYgzK459u-31mllsb9RhW6ACk7snVrdHsaGFYbkAg&oe=66F54997&_nc_sid=1d576d,391,9,,,453,16636,,
2023-09-12,"Tales of the Cocktail Foundation presents The Bartender’s Manifesto Class hosted at Cane & Table!🍹⁠
⁠
Join Toby Maloney (@tobycocktail) in New Orleans for a four-hour class teaching the philosophies of his Spirited Awards® winning book The Bartender’s Manifesto. All attendees receive a copy of the Bartender’s Manifesto. 10% of the proceeds go to Turning Tables.⁠
⁠
🗓️ Sunday, Sept. 17⁠
⏰ 1 p.m.⁠
Open to the Public⁠
🔗 Space is limited. Buy tickets at the link in bio!⁠
⁠
🗓️ Monday, Sept. 18⁠
⏰ 1 p.m.⁠
New Orleans Drinks Industry Only ⁠
🔗 Spaces are limited. TOTCF, Campari, Heaven Hill, Maison Ferrand, and Pernod Ricard are offering scholarships for a select number of bartenders. To apply to attend this class, email education@talesofthecocktail.org with interest by Sept. 14, 2023 at 12 p.m. CT.⁠
⁠
Special thanks to our sponsors @campariusa, Heaven Hill, Maison Ferrand, @pernodricard, and @octaviabooks.⁠
⁠
#totc2023 #totc #TalesoftheCocktail2023 #totcf",https://scontent-fra5-2.cdninstagram.com/v/t51.2885-15/376860092_264372916507937_3475756517737775548_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=IDZ496Db0WkQ7kNvgEWNHI5&_nc_ht=scontent-fra5-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYBs51gDybAcwiu181A_nS_72-PUbKgK8KyYx9cu64nd1g&oe=66F90F95,263,5,,,316,10573,,10978
2023-09-13,"Join Cointreau in supporting the hospitality community! 🍹 For every Cosmopolitan sold at participating locations, Cointreau will donate up to $100K to the Tales of the Cocktail Foundation to support local restaurants & bars.⁠
⁠
To help give back to  the community, sign up by September 30 via the link in our bio to become a participating location in your city!🔗⁠
⁠
#CosmosForACause #CosmosForACause2023 #CFAC2023",https://scontent-fra5-1.cdninstagram.com/o1/v/t16/f1/m82/68405987F4BE75BAA923CFF2BA5187A8_video_dashinit.mp4?_nc_ht=scontent-fra5-1.cdninstagram.com&vs=310973821585956_395111156&_nc_vs=HBkcFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC82ODQwNTk4N0Y0QkU3NUJBQTkyM0NGRjJCQTUxODdBOF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaW1PzOpfLtPxUCKAJDMywXQCUTdLxqfvoYEmRhc2hfYmFzZWxpbmVfMV92MREAdQAA&ccb=9-4&oh=00_AYBBSmmHh4Gc7HlL6DtuMDtLE4cEcayxoRNV9jNx2maJIA&oe=66F532C8&_nc_sid=1d576d,121,2,,,155,9319,,
2023-09-13,"🌟 Our next grant finalist spotlight is @equalmeasuresuk! Equal Measures UK empowers and supports marginalized individuals and groups, including Black, Asian, and other minority ethnicities, along with queer, gender queer individuals, those who are neurodivergent, and those encountering systemic barriers to their advancement.⁠
⁠
To learn more about Equal Measures UK and the other 2023 grant finalists, click the link in our bio!🔗⁠
⁠
Special thanks to our sponsors: @cointreau_us⁠
@edringtonamericas @bulleit⁠
⁠
#TOTCFGrant2023 #totc2023 #totc #TalesoftheCocktail2023 #totcf",https://scontent-fra5-2.cdninstagram.com/v/t51.2885-15/376857089_675194274246636_8296402061885925386_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=BmxhpukfgvUQ7kNvgFxo_bU&_nc_ht=scontent-fra5-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYBg90BSisoEsympRMecv5swdIyzCNyyd43UyJlOT6-8_Q&oe=66F90C11,48,2,,,55,3402,,3733
2023-09-15,"Celebrate Hispanic & Latinx Heritage Month with @roberto.nunez.moreno, @patron National Brand Ambassador!🎉⁠
⁠
Roberto reflects on the difficulties immigrant Latinos face and their enduring dedication. He sheds light on the challenges and triumphs that have shaped their journey in the bar industry, reminding us of the rich culture and flavors they bring to the table.🍹⁠
⁠
Find Roberto's full feature, ""Los Latinos; The Secret Ingredient"" at the link in bio!🔗⁠
⁠
Cocktail Photo Credit: @alfredo_viser⁠
⁠
#HispanicHeritageMonth #LatinxHeritageMonth #totcf #totc2023heritagemonthseries",https://scontent-fra3-2.cdninstagram.com/v/t51.2885-15/378938158_175777745488800_7627027776877236764_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=km3OJpgbXtAQ7kNvgGFiZKZ&_nc_ht=scontent-fra3-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYBC7wi_x02MQHD5Pjqit-84TXVR7pQixf5NgA7o6OsLIA&oe=66F92859,113,12,,,151,3776,,4960
2023-09-16,"Didn't make it to every #totc2023 seminar? No worries! We're excited to begin sharing a select number of 2023 seminars on our YouTube channel so you can enjoy them from anywhere.🥂⁠
⁠
First up is the Keynote Address on how bartenders are critical in building long-lasting and profitable brands and the changing ecosystem of the beverage alcohol market. ⁠
⁠
🍹 Relive every insightful moment, expert tip, and mixology masterpiece at the link in bio!⁠
⁠
#totc #TalesoftheCocktail2023 #totcf",https://scontent-fra3-2.cdninstagram.com/v/t51.2885-15/378944004_267475402868815_9082368763651186595_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=BPutgP9K2QYQ7kNvgGCSdRm&_nc_ht=scontent-fra3-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYDteCm8dzOhRZOK8L2B7PFD9xEgQ30PsuT003fVJs79zg&oe=66F93310,259,8,,,330,14126,,15166
2023-09-18,"Indulge in #NegroniWeek with this stunning 🥃 Negroni 🥃 recipe from @jiggerandponysg — 2023 Best International Hotel Bar Spirited Award winner!⬇️⁠
⁠
🍸 Fords Gin⁠
🍷 Cinzano Rosso⁠
🍷 Campari⁠
⁠
📸: @laurynishak⁠
⁠
TOTCF aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels at the link in bio.🔗⁠
⁠
#totcf #2023SpiritedAwards #SA2023",https://scontent-fra3-1.cdninstagram.com/v/t51.2885-15/379131389_1874044029681408_233985121804604218_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=XaxM4SVMdwcQ7kNvgEZk9mc&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYBpv9rV4JFuRiyBeHOmain7Z68tQYuLiFIiCF1clCk_ww&oe=66F938D0,614,7,,,647,9773,,10383
2023-09-18,"🌟 Our third grant finalist spotlight is @givingkitchen from Atlanta, Georgia! Giving Kitchen is a food service community with a mission to provide emergency assistance to food service workers and bartenders through financial support and community resources. ⁠
⁠
To learn more about Giving Kitchen and the other 2023 grant finalists, click the link in our bio!🔗⁠
⁠
Special thanks to our sponsors: @cointreau_us⁠
@edringtonamericas @bulleit⁠
⁠
#TOTCFGrant2023 #totc2023 #totc #TalesoftheCocktail2023 #totcf",https://scontent-fra5-2.cdninstagram.com/v/t51.2885-15/379470245_171534959259049_4360480112614145232_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=SkgxmSYEJ7sQ7kNvgFUFyTa&_nc_ht=scontent-fra5-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYB5tLG_K4jVV_8r91sHLQ4tJi1GCN_bZZPEaIa4CESOyg&oe=66F91EE1,63,2,,,72,3595,,4060
2023-09-19,"Meet the Top 22 Semi-Finalists of the Most Imaginative Bartender competition!👏⁠
⁠
These semi-finalists will compete in front of a panel of judges, including representatives from Tales of the Cocktail Foundation, Bombay Sapphire, and renowned industry experts, as they pour their creativity into every cocktail.🍹⁠
⁠
Learn more about the competition at the link in bio!⁠

@lois_must_die | @biancacerise | @bridgetramsey | @wagel1 | @prettybirddyl | @elise.h3 | @erin.gabriella | @im_not_little10 | @taitanoboy | @creativespiritcocktails | @mandy.warhol | @leighton_bagley | @_linduh_ | @lizkalles | @mixwithmarie | @dessertsandalcohol | @nick_alpi | @nicholas.kaylan | @paul_ramon | @dadsdrinks | @ricki7_ | @bobbybevnaps 

⁠
#MIB2024 #BombaySapphire",https://scontent-fra5-1.cdninstagram.com/v/t51.2885-15/380030031_1031481691610154_5809970351399959563_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=TelTHl7eqdUQ7kNvgHNriJN&_nc_ht=scontent-fra5-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYBfyRqV3S4kvt4lGHYUUXXN2y9Jo3LRcWhCM7owbJ2bsA&oe=66F93EBB,1259,89,,,1572,28684,,33773
2023-09-20,"In the ""Africa is Now!"" seminar, our panel explored the:⁠
🌍 varied landscape of African bars⁠
🎉 need to preserve and celebrate the continent’s rich cultural identity⁠
🌟 importance of Africa's seat at the global industry table⁠
⁠
To watch this seminar and other #totc2023 seminars, click the link in bio!⁠
⁠
#totc #TalesoftheCocktail2023 #totcf",https://scontent-fra5-1.cdninstagram.com/v/t51.2885-15/380293660_319462443901890_2568245468362388581_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=oYUFMf-s1YAQ7kNvgG5buuP&_nc_ht=scontent-fra5-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYCCk59Fh7Osj7Do3WNawttZEZZQDXB3qAssXtt_eFQxkw&oe=66F93596,136,4,,,146,4578,,5073
2023-09-22,"🌟 Introducing our final grant finalist spotlight – @turningtablesnola from New Orleans, LA! Turning Tables is a bar training program that advocates for equity in the hospitality industry for exposure in a system of support for the Black and Brown communities of New Orleans. ⁠
⁠
To learn more about Turning Tables and the other 2023 grant finalists, click the link in our bio!🔗⁠
⁠
Special thanks to our sponsors: @remycointreau @edringtonamericas @bulleitfrance⁠
⁠
#TOTCFGrant2023  #totc2023 #totc #TalesoftheCocktail2023 #totcf",https://scontent-fra3-2.cdninstagram.com/v/t51.2885-15/381155941_1764440107320000_8618248040355281431_n.jpg?ccb=1-7&_nc_sid=18de74&_nc_ohc=miNoiny77ywQ7kNvgEGYUaM&_nc_ht=scontent-fra3-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AYClQi4v48umgMuw7Y8BNQ2vNLG8DWsfpyydDZMcM5Ro-w&oe=66F940B2,153,14,,,188,5164,,5491
