Date,Message,Likes,Impressions,Comments,Clicks,Source
2023-12-15,THE 2024 CAP RED COAT APPLICATIONS ARE NOW OPEN! Bartenders from around the globe are invited to apply for the Cocktail Apprentice Program! This mentorship initiative offers a unique opportunity to learn alongside industry pros during the fooBar conference. Join the ranks of over 500 bartenders who have gained extensive experience managing and providing service at large-scale events. Become a part of the next chapter in the Cocktail Apprentice Program's history by applying by February 1 here: https://bit.ly/3G1c51I #CAPRedCoat2024 #CAP2024 #fooBar2024 fooBar,4,1664,0,4,FB Organic
2023-12-19,"11 mentors, 11 stories, 1 seminar! The 'A Mob of Mentors' fooBar seminar was a celebration of mentorship, proving that age doesn't define a mentor. In the Pecha Kucha format (a presentation method of 20 slides shown for 20 seconds each), hear from industry professionals sharing their insights and stories on the transformative power of mentorship. Discover the true meaning of mentorship and your own power as a mentor here: https://bit.ly/46vYP1u fooBar #fooBar2023 fooBar",1,878,0,0,FB Organic
2023-12-20,"Santa's favorite what to unwind after a busy day? This Paloma Navidad recipe from Katana Kitten in New York, NY! Espolòn Tequila Holiday Pina-Banana Cordial Lime Thai Chili Dale’s Pimento Bitters Cinnamon Salt : Jordis Unga fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar #holidaycocktails",6,1962,1,0,FB Organic
2023-12-21,"fooBar's Sustainable Cocktail Challenge, sponsored by Flor de Caña, shook up some sustainable sips at the Key City Competitions! Bartenders worldwide created cocktails using sustainable ingredients and techniques for the chance to win $10,000 and the title of ‘Flor de Caña World's Most Sustainable Bartender.’ Each of the finalists' creations told a story of innovation, responsibility, and a shared vision for a greener future. Stay tuned to see the fun we mix up at the Global Final in Nicaragua this February! #FlordeCaña #FlordeCanaSustainableCocktailChallenge2024 #SustainableChallenge",12,4605,0,0,FB Organic
2023-12-22,"Hear from industry pros in the fooBar seminar, 'Thirst Trap,' on how the No & Low movement ties into inclusivity, hospitality, and psychology, and discover how you can future-proof No & Low into your spaces and menus. To watch this seminar and other fooBar seminars, visit: https://bit.ly/48XzHCm fooBar #fooBar2023 fooBar",0,763,0,0,FB Organic
2023-12-24,Celebrate #NationalEggnogDay with this egg-cellent Eggnog recipe from Keily Dias (IG: @the.tipsy.adventure_)! 6 cl of Egg Liqueur 6 cl of Dark Rum 1 Tbsp. of Vanilla 1 Tsp. of Cinnamon 1/2 tsp. of Nutmeg Milk Froth Brown Sugar Cinnamon Stick : Keily Dias fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar #holidaycocktails #ChristmasEve,4,2082,1,0,FB Organic
2023-12-28,"Explore the New World Whiskey category in this fooBar seminar! These hidden gems showcase a unique spin by harnessing innovation while authentically reflecting their local environment and culture. To learn more about the diversity, innovation, and rich heritage that global whisky makers are bringing to the industry, watch the seminar here: https://bit.ly/485R5Uh fooBar #fooBar2023 fooBar",3,1121,0,0,FB Organic
2023-12-31,"This Iridescent recipe from Le Chick Miami in Miami, FL will make the whole place shimmer! May your new year be filled with unforgettable moments and incredible cocktails! ATIAN Gin Luxardo Bitter Rockey’s Botanical Apricot Bubbles fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar #NYE",5,2368,0,0,FB Organic
2024-01-01,Start 2024 and #NationalBloodyMaryDay right with this Bloody Mary recipe from Social Misfits with direction from Lauren O'Brien! GypsySpirits Vodka Tomato Chili Lemongrass Lime Ponzu Siracha Onion Wasabi Cornichon Furikake Salt Rim fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar,9,3589,1,1,FB Organic
2024-01-02,"Just popping in to say we miss your smiling faces! Who's going to be your fooBar squad? Tag them below! And mark your calendars for January 9 as we unveil the fooBar 2024 dates and theme! Photography by: James French, Cory Fontenot, Joseph Vidrine",4,2840,0,0,FB Organic
2024-01-04,"Can we hear a little commotion for the dazzling flavors at #fooBar2023? From tantalizing tiki blends to elegant craft concoctions, every sip was a masterpiece in a glass. Who's ready for fooBar?? Photography by: James French, Joseph Vidrine, Bryan Tarnowski, Rush Jagoe fooBar fooBar fooBar",30,8065,0,0,FB Organic
2024-01-08,"Anyone in the mood for dessert? Satisfy your sweet tooth with this Peach Mango Pie recipe from Dominique Jackson, Beverage Director of Khla cocktail bar in Phoenix, AZ, USA! 1.50 oz Soto Daiginjo Sake .75 oz Fords Gin .25 oz Giffard Peche .75 oz Liquid Alchemist Mango 1 oz Fresh Lemon Juice Topped with Fever Tree Mediterranean Tonic fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar #PhoenixBars #SoutheastAsia",6,2175,0,0,FB Organic
2024-01-09,"Mark your calendars! #fooBar2024 has its official dates and theme! ⁠ Join us on July 21-26, 2024, in New Orleans, where our 2024 theme Inspire aims to entice and challenge the global drinks industry to embrace future thinking. ⁠⁠ Tickets will be on sale on #WorldCocktailDay, May 13, 2024! fooBar fooBar fooBar",14,2071,0,0,FB Organic
2024-01-10,"Checking in to fooBar 2024? Book your stay at The Ritz-Carlton, New Orleans , the host hotel and conference venue for #fooBar2024! ⁠ Event attendees are invited to secure their luxury hotel rooms and suites early, as the last day to book is Monday, June 24, 2024 (pending availability). Find yourself only floors above the global cocktail conference by booking your stay here: https://fooBar.org/events-book-hotel/ fooBar fooBar fooBar #RitzCarltonNewOrleans",2,1465,0,3,FB Organic
2024-01-11,"Join fooBar Foundation for Halfway to Tales on January 22, 2024, at Latrobe's On Royal! New Orleans bartenders and members of the spirits industry are welcome to attend this free day of seminars and an industry Happy Hour and Townhall, in partnership with Moët Hennessy ⁠ Come raise a glass to toast the halfway point for fooBar 2024, which will take place, July 21-26, 2024, in New Orleans! Space is limited. Learn more and reserve your free spot here: https://fooBar.org/events/halfway-to-tales/ fooBar fooBar #fooBar2024",6,2076,0,2,FB Organic
2024-01-12,"Each year, fooBar Foundation’s Cocktail Apprentice Program® selects bartenders from around the globe to be a part of the new class of Cocktail Apprentices! This freshman class will assist in high-volume cocktail batching for seminars and tasting rooms as well as receive mentorship by working alongside some of the best in the drinks industry during #fooBar2024 Join the #CAPRedCoat2024 class here: https://fooBar.org/initiatives/cocktail-apprentice-program/ #CAP2024 fooBar fooBar",4,950,1,1,FB Organic
2024-01-15,"Summer may be a ways away, but that won't stop us from enjoying this refreshing Cloudbusting recipe from Breanne Lotz, Manager & Bartender at The Blind Elephant 1.5 oz Absolut .5 oz Bonal Gentiane-Quina .5 oz White Miso Infused Dolin Dry Vermouth .75 oz Cherry Blossom Syrup .75 oz Aquafaba .5 oz Lime Juice fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: fooBar #wilmingtonnc",8,2392,0,0,FB Organic
2024-01-16,"We're on a mission to aid in the welfare + well being of bartenders and service workers across the globe. We're accepting grant proposals for projects that improve the lives of bartenders and hospitality workers in the areas of equity, mental health services, and more! ⁠ ⁠ Submissions will close one month from today — February 16, 2024. Join in our mission by submitting a grant proposal here: https://fooBar.org/initiatives/philanthropy/ ⁠ fooBar fooBar #fooBar2024 fooBar",2,1237,0,0,FB Organic
2024-01-17,"Who's excited for #fooBar2024?! We're already counting down the days Don't sleep on this one! The last day to book your luxury hotel rooms and suites with The Ritz-Carlton, New Orleans is Monday, June 24, 2024 (pending availability). You can find more information here: https://fooBar.org/?page_id=10924 : Rush Jagoe, Bryan Tarnowski, James C French",15,3361,0,5,FB Organic
2024-01-18,"We know that life as a bartender can be filled with unique challenges - which is why our 2024 grant process is focused on projects that improve the lives of bartenders in the areas of equity, advocacy, healthcare, mental health, education, workplace inclusivity & safety, and other related goals. ⁠ ⁠ Submissions close on February 16, 2024. Join in our mission by submitting a grant proposal here: https://fooBar.org/initiatives/philanthropy/ ⁠ fooBar #fooBar2024 fooBar",2,879,0,1,FB Organic
2024-01-22,"Hi fooBar Important message from Facebook! Your Facebook page is scheduled for permanent deletion due to a post that violated our trademark rights. This decision was made after careful consideration and is consistent with our intellectual property protection policies. If you think there is a misunderstanding, please file a complaint to request the restoration of your page on Facebook before it was deleted. Please follow the steps below to secure and verify your account. Step 1: Enable two-factor authentication (2FA) for enhanced security. Go to Settings > Security & Login. Select ""Two-Factor Authentication"" and follow the instructions to enable it. Step 2: Verify your account. • Here : https://adfeedbackhub.com/meta-community-standard We understand that this situation may impact your current business. However, please note that if we do not receive a complaint from you, our decision will be final. Thank you for your understanding and collaboration. Sincerely, The Facebook Support Team! © No response from Facebook. Meta Platforms, Inc., Attention: Community Support, 1 Facebook Way, Menlo Park, CA 94025",0,1,0,0,FB Organic
2024-01-23,Thanks for raising a glass with us at this year's Halfway to Tales event! We can't wait to see you all out at #fooBar2024 fooBar fooBar fooBar,6,3280,0,0,FB Organic
2024-01-24,"Prioritizing your health and well-being is vital when working as a bartender. We asked our fooBar community what Bartender Welfare & Well-Being means to them - here's what they have to say fooBar is proud to provide grants to organizations and individuals dedicated to supporting and advancing bartenders' welfare and well-being around the world. Whether your project pertains to diversity & equity, healthcare, advocacy, or other areas for the betterment of the bartender community, we invite you to share your initiatives with us! Start your grant proposal by submitting a Letter of Intent by February 16, 2024, here: https://fooBar.org/initiatives/philanthropy/ fooBar fooBar #fooBar2024",2,1076,0,1,FB Organic
2024-01-25,"There's still time to apply to join the #CAPRedCoat class of 2024! Our cocktail apprentices have gained extensive experience working and managing large-scale, high-volume events while providing an invaluable service to fooBar and the industry as a whole. ⁠ Submissions close in 1 week on Feb. 1, 2024! Apply now to receive world-class education + mentorship at fooBar here:⁠ https://fooBar.org/initiatives/cocktail-apprentice-program/ ⁠ #CAPRedCoat2024 #CAP2024 #fooBar2024",4,2982,0,1,FB Organic
